05Mx6,4k2r/B5p1/2p2p2/4pK2/1b2P2p/3r4/P4PPP/R1R5 w k - 0 25,h2h3 h8h5 f5g4 h5g5 g4h4 b4e7,2328,97,54,28,crushing defensiveMove endgame long,https://lichess.org/x2vdjzaT#49,
05N1c,r1b2rk1/ppp1q1bp/5pp1/2n1p3/1nP1P3/2N1BN2/P1B2PPP/1R1QR1K1 b - - 1 14,f8d8 e3c5 d8d1 c5e7 d1b1 c2b1,2148,75,85,198,advantage long opening,https://lichess.org/k9wr95AQ/black#28,Kings_Indian_Defense,Kings_Indian_Defense_Normal_Variation
05N9d,4rn2/ppq2pkp/2pb1pp1/8/3P1PNQ/2P5/PP1Br1PP/3R1RK1 b - - 7 20,f6f5 h4f6 g7g8 g4h6,2043,110,51,52,mate mateIn2 middlegame short,https://lichess.org/IN33b0gV/black#40,
05NJS,8/6k1/1RP5/RP1p1r1p/3P1r1K/8/7P/8 w - - 4 50,h4g3 f4g4 g3h3 f5f3,1583,78,68,75,endgame mate mateIn2 rookEndgame short,https://lichess.org/RJ9rJ4B4#99,
05NV9,8/8/1p3p2/1P2p3/4P1pk/4K2p/2r2N2/7R b - - 7 55,c2f2 e3f2 f6f5 e4f5 g4g3 f2f3 e5e4 f3f4 h3h2 f5f6 h4h3 f6f7,2521,89,84,32,advancedPawn crushing endgame hangingPiece rookEndgame veryLong,https://lichess.org/OvsjQJ5P/black#110,
05NY8,3rr1k1/5p1p/p1qPp1pB/2p5/2Pb1Q2/1P6/P4PPP/3RR1K1 b - - 4 22,d8d6 d1d4 e6e5 d4e4,2603,103,90,1081,crushing middlegame short,https://lichess.org/Orqzm0Jw/black#44,
05Nbl,6k1/1p1n1pbp/1q1p1np1/4P1B1/p3P3/5B2/PP2NPPP/2Q3K1 b - - 0 20,d7e5 c1c8 g7f8 g5f6,970,76,97,2128,advantage deflection middlegame short,https://lichess.org/LnQDFD8y/black#40,
05Njf,r7/1p1k4/5p2/3P2p1/1BP1p3/pPK1P3/P5r1/7R b - - 4 34,g2a2 h1h7 d7e8 h7h8,1474,77,93,5953,crushing endgame short,https://lichess.org/I6oor4Ld/black#68,
05Nl0,7k/5prp/p4Q2/8/8/3q4/PP4P1/4R1K1 b - - 2 33,d3d2 e1e8,818,94,73,52,endgame mate mateIn1 oneMove,https://lichess.org/xr9J3N5N/black#66,
05Nm7,3q2rk/QR4bp/3p4/3Pp3/8/6P1/P4P1P/6K1 b - - 1 33,d8a8 b7g7 a8a7 g7a7,1351,353,100,3,crushing endgame short,https://lichess.org/ihwCtPFc/black#66,
05NvL,r7/ppk2N2/2n2R2/2p5/1nP5/4B3/1K3PP1/8 w - - 2 25,e3c5 b4d3 b2a3 d3c5,1157,289,18,1,advantage endgame fork short,https://lichess.org/T5jWGl49#49,
05O47,3r2k1/1p3pp1/p2n3p/3Q4/1P6/P3PPP1/1B3KRq/8 b - - 4 27,d6e4 f3e4 d8d5 g2h2 d5d2 f2g1,1909,74,90,877,advantage defensiveMove endgame hangingPiece long,https://lichess.org/Yg2mh5pY/black#54,
05O4F,1k1r1b1r/5ppp/2p1pn2/1B1P3q/Q5b1/4BN2/PP3PPP/4K2R b K - 0 15,h5d5 a4a7 b8c8 b5a6,1472,74,92,2867,mate mateIn2 middlegame queensideAttack short,https://lichess.org/qBxvC2ZD/black#30,Sicilian_Defense,Sicilian_Defense_Alapin_Variation
05O8h,1r6/7k/6R1/3qpP2/1p1p3N/4b2P/1PP1Q3/6K1 w - - 5 44,g1f1 d5h1 g6g1 h1g1,1179,78,88,460,endgame mate mateIn2 short,https://lichess.org/kGnyg3dM#87,
05O9P,8/4Q3/p5pk/1p1p3p/1P1P2n1/P4rPP/4p3/6K1 w - - 1 48,e7e2 f3g3 g1h1 g3h3,1502,75,84,120,advantage endgame short,https://lichess.org/p3FxUudu#95,
05OIA,5n2/p3n2Q/2p2q2/2PpNkNp/3P1P2/8/P4PK1/8 b - - 6 39,f5f4 g5h3,1644,107,87,164,endgame mate mateIn1 oneMove,https://lichess.org/XwZohdyg/black#78,
05Ofz,3r2k1/p4p2/3rpb1p/2p3p1/8/PP1B1PP1/2P4P/1R1R2K1 b - - 2 25,d8c8 d3h7 g8h7 d1d6,678,81,100,145,advantage discoveredAttack endgame short,https://lichess.org/Y9bRKugm/black#50,
05Ohw,6k1/5pp1/5n1p/8/P1rp4/5KPP/2B2P2/4R3 w - - 0 31,c2b3 c4c3 f3g2 c3b3,799,93,92,451,crushing endgame fork short,https://lichess.org/vhUsiOfb#61,
05OmH,2kN4/2p3p1/1p6/pP1PPQ2/4n3/8/4K1P1/2q2B1r b - - 12 45,c8d8 f5f8 d8d7 e5e6,1580,137,100,33,endgame mate mateIn2 short,https://lichess.org/LVxRp7b8/black#90,
05Oo5,8/3n4/3k4/p7/1pPK1p2/1P3B2/P7/8 b - - 3 44,d7e5 c4c5 d6e6 f3d5,1313,77,80,1092,crushing endgame master short,https://lichess.org/uFsRKg4O/black#88,
05Ou7,2krr3/pp3pp1/8/2b4p/2p4n/P5N1/BPPQ1q1P/3R1K1R w - - 0 21,d2f2 d8d1 f2e1 d1e1,1323,78,86,932,hangingPiece mate mateIn2 middlegame short,https://lichess.org/wZKWLchC#41,
05Oxv,r4r1k/6p1/1q1p3p/p2Pp1bP/6R1/R1P3P1/1P2QPB1/6K1 w - - 9 33,g2e4 f8f2 e2f2 g5e3 f2e3 b6e3,1491,77,85,328,crushing kingsideAttack long middlegame pin sacrifice,https://lichess.org/qG60sa6m#65,
05P4e,8/8/4p3/pp2k1p1/6P1/PP2KP2/8/8 b - - 0 42,e5d5 f3f4 g5f4 e3f4,1103,80,91,468,crushing endgame pawnEndgame short,https://lichess.org/bZCtEhDR/black#84,
05P6M,1Q6/8/p3qppk/p2p3p/8/2P1rNN1/6K1/8 b - - 3 39,h5h4 b8h8,1372,196,100,23,endgame mate mateIn1 oneMove,https://lichess.org/PFxID1ZE/black#78,
05PKP,4nk2/3bQ3/p4P2/1p3N2/3pqPP1/8/BP3K2/8 b - - 3 45,e4e7 f6e7,1358,74,88,1177,advancedPawn endgame mate mateIn1 oneMove,https://lichess.org/GwejFzaG/black#90,
05PUN,5rkr/1p2RB1p/p2p3Q/2n5/2Pq1PP1/8/PP6/2K4R b - - 0 31,f8f7 e7e8 f7f8 h6f8,1201,158,100,30,mate mateIn2 middlegame short,https://lichess.org/2dSzGcJR/black#62,
05PeH,3q4/pp1n1pk1/6p1/3pPp2/3P3p/BP4rP/P1R3P1/2Q3K1 b - - 4 32,d7f8 c2c8 d8c8 c1c8,1652,77,94,3700,crushing endgame master short,https://lichess.org/ZLe2GBhE/black#64,
05Pfd,rn2k2N/ppp1q1pp/1b3n2/3P4/2B3b1/8/PPPP2PP/RNBQ1K1R w q - 1 9,d1e1 f6e4 d2d4 e7f6 f1g1 b6d4 c1e3 f6b6,2184,128,59,29,clearance crushing middlegame veryLong,https://lichess.org/cKE1sNgY#17,Russian_Game,Russian_Game_Italian_Variation
05PpG,r2q1r1k/2p2b2/p5pp/1pN5/5p2/1B6/PQ3PPP/4R1K1 b - - 0 26,h8g8 c5e6 f7e6 e1e6 g8h7 h2h4 d8h4 b2e5 f8f7 e6g6 f7e7 g6e6 e7e6 e5e6 h4d8 b3c2 h7g7 e6g6 g7f8 c2b3,2569,88,28,54,advantage defensiveMove exposedKing fork middlegame quietMove veryLong,https://lichess.org/i3Q1ZJPL/black#52,
05PrB,8/4k3/2pb1p2/5P2/p1P1K3/2P5/P2B4/8 w - - 4 49,d2f4 d6f4 e4f4 e7d6 f4e4 d6c5 e4d3 a4a3,1578,74,98,1187,bishopEndgame crushing endgame veryLong zugzwang,https://lichess.org/IkFTl3Ej#97,
05Puf,r2qr1k1/ppp2ppp/2n5/8/3P4/P1PQPb2/6PP/R1B2RK1 w - - 0 16,f1f3 c6e5 d3e4 e5f3,1428,437,100,1,crushing kingsideAttack middlegame short,https://lichess.org/xZuDTsfg#31,Nimzo-Indian_Defense,Nimzo-Indian_Defense_Normal_Variation
05PwN,5rk1/p4qpn/1pQ4p/3p4/3bp3/1PN4P/PBP3P1/R6K b - - 0 24,f7f2 c6d5 g8h8 c3e4 d4b2 e4f2,1840,74,81,140,advantage long middlegame,https://lichess.org/zuTJusSV/black#48,
05PzM,6k1/8/2Pq2p1/3P1p2/7p/r4Q1P/8/6RK w - - 6 39,f3g2 a3g3 g2f1 d6d5,1634,74,85,519,crushing endgame short,https://lichess.org/2ZNzS2hi#77,
05Pzc,rnb2rk1/pp4pp/2p5/3p1p2/3Pn2q/2NBPP2/PP4Pb/R1BQRNK1 w - - 0 13,f1h2 h4f2 g1h1 e4g3,1170,75,97,5801,kingsideAttack mate mateIn2 opening short,https://lichess.org/cbOgMJYG#25,Dutch_Defense,Dutch_Defense_Queens_Knight_Variation
05Q61,5rk1/R1Q2pp1/p3p2p/1p6/r3P3/2PR1P2/PKP3qP/8 w - - 0 26,c7e7 a4a2 b2a2 g2c2,1194,74,96,712,attraction crushing deflection endgame sacrifice short,https://lichess.org/cNeN1U17#51,
05QFF,5r1k/4bp1p/pr5B/3nP3/1P6/P3R1RP/5PP1/6K1 b - - 2 30,d5e3 h6g7 h8g8 g7f6 e3g4 g3g4,1712,74,94,2683,discoveredAttack endgame fork long mate mateIn3,https://lichess.org/J785za2N/black#60,
05QJG,8/1b6/4N1KP/8/2pp4/2k3P1/8/8 w - - 0 62,h6h7 b7e4 g6h5 e4h7,959,75,97,1683,crushing deflection endgame short skewer,https://lichess.org/8ch0VZUn#123,
05QPw,r2r2k1/1q2bp1p/2n1p1pQ/ppPnP3/1P6/P5N1/1BB2PPP/R2R2K1 b - - 1 23,a5b4 d1d5 e7f8 d5d8,2280,88,90,304,crushing middlegame pin short,https://lichess.org/Zi2j0tmH/black#46,
05QdJ,6k1/bb3pp1/p3q2p/1p6/2p1P3/P1P2N1P/1P1Q1PP1/1B3K2 b - - 2 31,b7e4 d2d8 g8h7 d8h4,1939,178,-18,7,advantage endgame short,https://lichess.org/R5LVDer2/black#62,
05Qeh,8/1Q4nk/p1p2p2/Pp1p1q1p/1P1P2PP/2P3B1/6P1/6K1 b - - 0 35,h5g4 b7a6 f5d3 g1h2,2477,84,78,84,crushing defensiveMove endgame master short,https://lichess.org/ubHPzX7X/black#70,
05Qir,8/8/1p1p4/pPpPbK2/P1P4k/6p1/6R1/8 w - - 2 57,f5e4 h4g4 g2g1 e5d4 g1g3 g4g3,2355,84,76,215,crushing endgame long,https://lichess.org/bpdHjL74#113,
05Qlg,3rr1k1/ppp2p2/4p2p/3q2p1/3b1P2/P5P1/1P1B1N1P/R2Q1RK1 w - - 2 20,d2c3 d4f2 g1f2 d5c5 f2g2 d8d1,1598,74,92,1003,advantage attraction discoveredAttack kingsideAttack long middlegame,https://lichess.org/Xki6gcyr#39,
05Qvq,6Q1/1kp4K/1p1p4/3PpQ2/4P3/7P/4q3/2q5 b - - 6 62,e2c2 f5c8 b7a7 c8a8,1195,75,97,636,endgame master mate mateIn2 queenEndgame short,https://lichess.org/ObfoLYdo/black#124,
05Qw2,r5k1/3RP1p1/7p/1p6/p4p2/4pP1P/4K1P1/8 b - - 0 42,g8f7 d7d8 f7e7 d8a8,1386,75,95,10130,advantage endgame rookEndgame short,https://lichess.org/TmvqwAIU/black#84,
05R2K,rn1qk2r/pp2nBbp/3p4/6p1/3P1pb1/5N2/PPP3PP/RNBQ1RK1 b kq - 0 9,e8f7 f3g5 f7g8 d1g4,1364,83,63,33,crushing discoveredAttack opening short,https://lichess.org/XAIV1B1U/black#18,Kings_Gambit_Accepted,Kings_Gambit_Accepted_Modern_Defense
05R52,2K5/7p/3Pk1p1/1N2np2/p7/2P3P1/5PP1/8 w - - 0 40,c3c4 e5c4 d6d7 c4b6 c8b7 b6d7,1451,76,94,278,crushing deflection endgame knightEndgame long,https://lichess.org/P1MjtLqZ#79,
05RGG,6r1/7k/1R5p/1p1pPp1b/1P1N1P1n/P2BP3/7P/7K w - - 3 33,b6b5 h5f3 d4f3 h4f3 d3f5 h7h8 b5b8 g8b8,1344,75,92,2410,advantage endgame veryLong,https://lichess.org/r4ZwohKs#65,
05RL9,r5k1/pb3pp1/1p2p2p/8/3N2n1/4P1q1/PP4P1/2RR1QK1 w - - 4 29,f1f4 g3g2,1535,90,54,698,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/p5N2y2M9#57,
05ROq,2rr2k1/5p2/pp2q1pp/2p5/P1pP4/2PQP1P1/R4PKP/1R6 w - - 0 26,d3e2 e6e4 f2f3 e4b1,1226,75,97,4883,crushing endgame fork master short,https://lichess.org/DtFP3Vi1#51,
05RP4,r4r2/5p1k/2p2R1p/pp1pR3/3P2Q1/4P1K1/Pq4PP/8 b - - 1 28,f8g8 f6h6 h7h6 e5h5,1766,105,82,22,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/ZMupXw3N/black#56,
05RTW,r4rk1/1bqnbppp/pp1ppn2/8/2N1PB2/P1PB1N1P/1P2QPP1/R2R2K1 w - - 2 14,c4d6 e7d6 f4d6 c7d6 e4e5 b7f3 e5d6 f3e2,1871,74,93,1101,advantage middlegame veryLong,https://lichess.org/TZPRrTQ7#27,Sicilian_Defense,Sicilian_Defense_Smith-Morra_Gambit_Deferred
05Rue,r3qrk1/ppp3pp/8/3N2B1/1b2R3/3B1b2/PP3P2/R2Q2K1 w - - 0 18,d5b4 e8h5 d1b3 g8h8,2200,82,80,497,crushing defensiveMove middlegame short,https://lichess.org/HYRoLSLF#35,Italian_Game,Italian_Game_Classical_Variation
05Ruq,r1bq1rk1/1pp2ppp/p1nbpn2/3pN3/3P1B2/P1NBP3/1PP2PPP/R2QK2R b KQ - 1 8,c6e5 d4e5 d6e7 e5f6,1278,101,79,40,crushing fork opening short,https://lichess.org/ZKxyHeKs/black#16,Queens_Pawn_Game,Queens_Pawn_Game_Chigorin_Variation
05Rwn,6k1/5pp1/p6p/1p3P2/2p1P3/2Pr4/PP3qPP/5R1K w - - 0 27,f1f2 d3d1 f2f1 d1f1,600,105,58,314,backRankMate endgame mate mateIn2 rookEndgame short,https://lichess.org/ibEk370t#53,
05RxM,r1bqk2r/pppn1ppp/4p3/3p4/1bPPnB2/2N1PN2/PPQ2PPP/R3KB1R b KQkq - 2 7,d7f6 c2a4 c8d7 a4b4,1376,76,76,215,crushing fork opening short,https://lichess.org/ZBgLAiu3/black#14,Queens_Gambit_Declined,Queens_Gambit_Declined_Harrwitz_Attack
05Rz2,r6r/1b2kp1p/p3p3/5p2/B1R5/4P3/P4PPP/5RK1 b - - 0 18,h8g8 c4c7 e7f6 c7b7,942,83,79,135,advantage endgame fork short,https://lichess.org/lQeU8KnG/black#36,Queens_Gambit_Declined,Queens_Gambit_Declined_Semi-Tarrasch_Defense
05S4S,n1r2rkQ/p2q3p/3P2pP/2p5/1P6/P4R1P/8/5RK1 b - - 1 37,g8h8 f3f8 c8f8 f1f8,600,108,78,199,endgame mate mateIn2 short,https://lichess.org/Y5lZW57V/black#74,
05SHE,3r2k1/1pp1qpbp/p2p2p1/3P2N1/1PP1r1b1/1B4P1/P2Q1P2/3RR1K1 b - - 5 27,g4d1 e1e4 e7e4 g5e4,1530,77,93,4966,crushing middlegame short,https://lichess.org/Uw0zh7rK/black#54,
05SMQ,r1r3k1/1p3pp1/p1nq1nbp/1B1p4/8/PQ2PN1P/1P1N1PP1/2R2RK1 w - - 0 19,b5d3 c6a5 b3a4 g6d3,1758,87,69,31,crushing middlegame short,https://lichess.org/frtQ7EIf#37,Queens_Pawn_Game,Queens_Pawn_Game_London_System
05SOm,6rk/3b1prp/p2p1Q2/2pPp3/3qP1P1/5B1P/5PK1/R6R w - - 3 26,f6d6 d7g4 h3g4 g7g4 f3g4 d4e4 g2f1 e4h1 f1e2 h1e4,2586,84,91,627,crushing deflection fork middlegame pin sacrifice skewer veryLong,https://lichess.org/mya3BFq3#51,
05SPu,r1bqkb1r/ppp1pppp/5n2/8/3N4/3B4/PPP2PPP/R1BQ1RK1 b kq - 0 8,d8d4 d3b5 d4d7 b5d7,955,76,97,2777,advantage opening short,https://lichess.org/uJcW3mFz/black#16,Blackmar-Diemer_Gambit,Blackmar-Diemer_Gambit_Other_variations
05Sb2,r1b1k2r/pp4pp/5p2/4N3/2N1q3/2P5/PP3PPP/R4K1R b kq - 1 16,f6e5 c4d6 e8e7 d6e4,1535,500,100,2,equality fork middlegame short,https://lichess.org/P1OiEDFE/black#32,
05Seu,1r2k2r/ppp3pp/4p3/2bqP2b/8/1Q1B3P/PP1B1PP1/R3K2R w KQk - 0 15,e1g1 d5b3 a2b3 b8d8,2016,76,89,683,advantage middlegame short,https://lichess.org/8tpRDVL4#29,Nimzowitsch_Defense,Nimzowitsch_Defense_Colorado_Countergambit_Accepted
05Sh0,8/8/p1b2k2/2p1pp1P/P1N2b1P/1P3N2/4K3/8 w - - 0 50,h5h6 c6f3 e2f3 f4h6,1873,74,93,277,crushing endgame master short,https://lichess.org/i6YKF7FZ#99,
05Sm3,r1b2rk1/p5pp/1qQbpp2/3p3n/3P1P2/2PB4/PP4PP/RNB2RK1 w - - 1 13,c6d6 b6d6,757,95,79,143,crushing hangingPiece middlegame oneMove,https://lichess.org/Jlqv81AE#25,Queens_Pawn_Game,Queens_Pawn_Game_Mason_Attack
05So1,rn1q1rk1/pp3ppp/2pb4/4N3/3Pp3/4P1B1/PP2QPPP/R3K2R b KQ - 0 12,f7f6 e2c4 g8h8 e5f7 f8f7 c4f7,1297,76,74,544,crushing fork long middlegame,https://lichess.org/vz2jly6f/black#24,Slav_Defense,Slav_Defense_Modern_Line
05Sv4,6k1/1R6/3p1r1p/5p2/7q/8/P5P1/2R3K1 b - - 3 36,f6g6 c1c8 h4d8 c8d8,953,84,95,612,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/8tXjnB0L/black#72,
05Szg,1R6/5p2/1P2b3/2Bp2p1/3P4/4k2P/R4nPK/1r6 w - - 0 42,b8a8 b1h1 h2g3 f2e4,1429,74,77,404,endgame mate mateIn2 short,https://lichess.org/LVvMPBkc#83,
05T09,r1b2rk1/1pp1nppp/pq6/7Q/P3N3/2P5/1PB2PPP/R4RK1 b - - 2 16,b6g6 e4f6 g7f6 c2g6,1072,75,98,2889,advantage discoveredAttack kingsideAttack middlegame short,https://lichess.org/xCvFAI29/black#32,Scotch_Game,Scotch_Game_Classical_Variation
05T0w,1R2rk1r/p4ppp/b3p1n1/3pP3/3N4/8/P1PK1PPP/1R6 b - - 8 20,g6e5 b8e8 f8e8 b1b8 e8e7 b8h8,1418,75,85,148,advantage attraction long middlegame skewer,https://lichess.org/KqYcwVHY/black#40,
05T24,r4r2/p4p1k/1p5p/2b1Pp2/7Q/3R1qBP/P4Pb1/3R2K1 b - - 5 32,f3e4 g3f4 e4f4 h4f4,1909,77,63,56,crushing middlegame short,https://lichess.org/9HFQEiH7/black#64,
05TX8,2r3k1/4bppp/2N5/3n4/2pNb3/1PQ1B1P1/1P2PP1P/r4BK1 b - - 2 24,d5c3 c6e7 g8f8 e7c8,903,107,93,486,advantage fork hangingPiece middlegame short,https://lichess.org/rYJZOlp8/black#48,
05Thj,8/8/pn1k2p1/1p3p1p/1P1NbP1P/P1P3P1/5K2/2B5 w - - 1 50,d4f3 e4f3 f2f3 d6d5 c1e3 b6a4,2122,100,70,17,advantage endgame long,https://lichess.org/dE1cH6wJ#99,
05Tio,8/2PR4/6p1/2r2pk1/8/3K4/8/8 b - - 6 51,g5g4 d7d4 g4g3 d4c4 c5c7 c4c7,1515,119,10,15,crushing endgame long rookEndgame,https://lichess.org/DwKYA2IJ/black#102,
05Tjj,4R3/1Q4pk/p6p/Pp6/1P6/6rP/3r1qP1/6RK w - - 11 54,e8e7 g3h3 g2h3 f2h2,1715,76,85,74,endgame mate mateIn2 sacrifice short,https://lichess.org/9nODL2Ue#107,
05Tl1,6k1/5p1p/3R1np1/1p3q2/2bB4/2P4P/2r2PP1/Q5K1 b - - 7 33,f5f4 a1a8 g8g7 d4f6 f4f6 d6f6,1754,77,93,6275,advantage long middlegame,https://lichess.org/CqRiQ1lv/black#66,
05Tnn,8/4pR2/8/2PK4/6k1/8/2r3p1/8 w - - 0 69,f7e7 c2c5 d5c5 g2g1q,2337,82,78,85,advancedPawn advantage attraction endgame promotion rookEndgame short,https://lichess.org/HlAfFO1u#137,
05Too,2r3k1/5pp1/4p2p/1p2P1b1/pP1PB3/P1q1P1P1/Q4K1P/3R4 w - - 3 36,d1d3 c3c1 d3d2 c8c3,2227,79,90,658,advantage clearance endgame short,https://lichess.org/aphFXvrp#71,
05Tqt,Q7/p3kppp/3p3q/3Bp3/4P3/2bb1P1N/PP4PP/R3K2R w KQ - 0 21,b2c3 h6e3 e1d1 e3e2 d1c1 e2c2,1499,213,100,21,exposedKing long mate mateIn3 middlegame,https://lichess.org/Oa567QOi#41,
05U8y,6bk/p1R3q1/1p5p/8/P4Q2/1r6/5PP1/6K1 b - - 3 42,g7a1 g1h2 a1g7 c7g7,1807,76,93,7109,crushing defensiveMove endgame short,https://lichess.org/jftj86wW/black#84,
05U9v,rn6/1k1R2p1/1pp5/8/5Q2/p7/q4PPP/3R2K1 b - - 0 24,b8d7 d1d7 b7a6 f4a4,936,75,100,403,endgame mate mateIn2 short,https://lichess.org/NR2ZnNiP/black#48,
05UEp,r4k2/1p3pb1/2p3p1/8/2pNp2Q/2PnP3/1q3P1R/5K1R b - - 6 35,g6g5 h4g5 a8a1 f1g2 b2f2 g2h3 f7f6 d4e6 f8f7 g5g7,2622,83,69,155,crushing middlegame veryLong,https://lichess.org/Ov2XqMoW/black#70,
05UEs,6k1/p5pp/8/5r2/8/2N4P/PPP2n2/2K4R w - - 1 26,h1f1 f2d3 c1d2 f5f1,917,90,85,165,crushing discoveredAttack endgame short,https://lichess.org/sn9c9fMg#51,
05UHJ,4r2k/3q2p1/5bbp/2p1p1n1/2P5/1Q1P1NNP/P3R1P1/4R1K1 w - - 7 29,f3e5 f6e5 e2e5 e8e5 b3b8 e5e8,2353,89,89,206,advantage long middlegame,https://lichess.org/azOTCTGC#57,
05UHr,5rbk/p5b1/1p3NQp/4p3/2PnP3/3P4/PP4PP/5RK1 w - - 1 26,f6g8 d4e2 g1h1 f8f1,1259,75,94,10296,backRankMate deflection endgame mate mateIn2 short,https://lichess.org/6HCTNBIP#51,
05ULV,r2qkb1r/pp1npppp/2p2n2/3pN2b/3P1BP1/2N4P/PPP1PP2/R2QKB1R b KQkq - 0 7,d7e5 d4e5 h5g6 e5f6,1754,75,92,1109,advantage middlegame short,https://lichess.org/UKvUBDL9/black#14,Rapport-Jobava_System,Rapport-Jobava_System_Other_variations
05UNE,7k/5R2/5p2/7p/2R5/2b3P1/5PKP/3r1r2 b - - 1 36,h8g8 f7a7 c3a5 a7a5,2474,95,87,110,crushing endgame quietMove short,https://lichess.org/MhXbh5gt/black#72,
05UQ2,2r2r2/7p/6pk/pB1P2q1/2N1p1p1/1P4Q1/P5PK/2R3R1 w - - 0 35,c4e3 g5h5 g3h3 g4h3,1331,77,80,145,crushing middlegame short,https://lichess.org/edgpHARg#69,
05URT,4kb2/pp1b2pr/4p2N/3pP3/1q1P4/1P2PQ2/P2N2PP/5RK1 b - - 0 19,h7h6 f3f7 e8d8 f7f8 b4f8 f1f8,1494,76,94,12363,advantage deflection exposedKing long middlegame,https://lichess.org/Rzb7aps9/black#38,French_Defense,French_Defense_Advance_Variation
05US6,2kr3B/ppp2p1p/8/5bq1/4p3/8/PPP1QbPP/RK3B1R w - - 4 15,e2f2 d8d1,740,81,97,312,backRankMate mate mateIn1 middlegame oneMove,https://lichess.org/0Jfj3P2G#29,Scotch_Game,Scotch_Game_Classical_Variation
05USr,r2q1rk1/p1p3pp/2pbbn2/8/3p4/5N2/PPPPNPPP/R1BQ1RK1 w - - 0 11,f3d4 d6h2 g1h2 f6g4,1751,74,92,1085,advantage attraction kingsideAttack opening sacrifice short,https://lichess.org/GTRWA4y4#21,Nimzowitsch_Defense,Nimzowitsch_Defense_Colorado_Countergambit_Accepted
05UTP,8/5kp1/1N3p1p/1p2p3/2b1P3/5PP1/1R4KP/r7 b - - 7 34,a1a2 b6c4 a2b2 c4b2,1172,76,76,665,advantage endgame short,https://lichess.org/65TvXLLs/black#68,
05UW6,1r6/pp3Rpk/2n4p/8/2P5/3pqPP1/4p2P/QR5K b - - 1 30,d3d2 a1g7,1159,88,82,124,endgame master mate mateIn1 oneMove,https://lichess.org/eHcwY3EY/black#60,
05UWu,4k1r1/1p1b1p2/pq1p4/3Pn3/7Q/PP5P/2B2PP1/R3N1K1 w - - 3 29,e1d3 e5f3 g1f1 f3h4,1456,75,86,310,crushing kingsideAttack middlegame pin short,https://lichess.org/oBpSckxM#57,
05UYG,8/8/3R1k2/P3p1p1/2pp4/r4P2/5KP1/8 b - - 2 33,f6f5 g2g4 f5f4 d6f6,1390,141,100,22,endgame mate mateIn2 rookEndgame short,https://lichess.org/nChkiMVf/black#66,
05Ub7,8/6R1/8/8/4pK2/5bpk/8/8 b - - 7 65,g3g2 g7h7 f3h5 h7h5,1535,75,58,186,endgame master mate mateIn2 short,https://lichess.org/DYKMp3R8/black#130,
05UeM,3R4/1p6/8/2P5/4Np2/p3kP2/r7/6K1 w - - 4 52,d8d1 a2c2 d1a1 a3a2 e4c3 c2c3,2591,104,56,67,advancedPawn crushing endgame long,https://lichess.org/SWisgAp5#103,
05UmM,1q4k1/4ppbp/6p1/3P4/2r1N2P/3Q2P1/2p2P2/2R3K1 b - - 1 30,b8b1 c1b1 c2b1r d3b1,1442,76,91,566,crushing endgame master short xRayAttack,https://lichess.org/VCbXBiHv/black#60,
05Uxg,7r/3b1ppk/1q1r3p/4Q1PP/2p1PK2/PnP2P2/4B3/6RR b - - 4 35,d6e6 g5g6 f7g6 h5g6 h7g8 e2c4,2183,78,93,3365,crushing long middlegame pin,https://lichess.org/ASO7RoEH/black#70,
05V3r,r1bqr1k1/1pp2ppp/3p4/p2P4/2P1n3/b2QB2P/P2NBPP1/1R3RK1 b - - 3 16,c8f5 d2e4 f5e4 d3a3 e4b1 f1b1,1733,104,100,26,crushing long middlegame,https://lichess.org/IE6SjvUD/black#32,Queens_Pawn_Game,Queens_Pawn_Game_Other_variations
05VCk,1r2r1k1/1p4pb/q2Qp2p/pRp1P3/n1P2P2/6P1/2N4P/4RB1K w - - 0 32,d6a6 b7a6 b5a5 h7c2,1710,74,93,697,advantage middlegame short,https://lichess.org/rl1rfJ19#63,
05VCy,7k/1r2b1p1/q4p1p/3Qp1PP/1r1pP3/5R2/1B3R2/1K6 b - - 0 36,f6g5 f3f8 e7f8 f2f8 h8h7 d5g8,1157,76,71,231,long mate mateIn3 middlegame sacrifice,https://lichess.org/rV35Hmad/black#72,
05VCz,3r2k1/6pp/2Q2p2/pp2P3/5p1B/3q3P/P5P1/6K1 b - - 0 29,g7g5 c6e6 g8f8 e6f6,1520,86,56,33,crushing endgame short,https://lichess.org/ZIML5zCr/black#58,
05VF2,2kr4/pbpqp2p/1p1p3p/1P1P2r1/P7/2NQ4/2P2PPP/R4RK1 w - - 1 18,d3h7 d7h3 h7e4 h3c3,2666,85,91,634,advantage middlegame pin short,https://lichess.org/WtIITif2#35,Owen_Defense,Owen_Defense_Other_variations
05VN0,r1b2rk1/pp5p/1qn1p1p1/3p4/3B4/2N3P1/PP1Q1PBP/R3R1K1 b - - 0 16,c6d4 c3a4 d4f3 g2f3,1438,74,86,914,crushing middlegame short,https://lichess.org/8yxZuf7u/black#32,Sicilian_Defense,Sicilian_Defense_Alapin_Variation
